Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
03-03-2005,128.01,130.35,127.45,129.84,2891160.00,0.00,0.00
04-03-2005,130.25,131.14,129.13,130.09,4017872.00,0.00,0.00
07-03-2005,130.35,131.56,130.25,130.83,3658032.00,0.00,0.00
08-03-2005,131.19,132.77,130.38,132.12,5027680.00,0.00,0.00
09-03-2005,131.66,133.29,130.35,131.52,5422088.00,0.00,0.00
10-03-2005,131.75,131.75,129.91,130.77,2302280.00,0.00,0.00
11-03-2005,131.38,134.08,131.28,133.38,5205744.00,0.00,0.00
14-03-2005,133.43,136.42,132.68,135.66,6534032.00,0.00,0.00
15-03-2005,135.58,136.61,133.62,134.80,4146480.00,0.00,0.00
16-03-2005,134.55,137.13,134.55,135.68,5473416.00,0.00,0.00
17-03-2005,135.30,137.70,134.55,136.51,6805328.00,0.00,0.00
18-03-2005,136.33,137.59,133.15,137.23,6123464.00,0.00,0.00
21-03-2005,137.37,137.82,134.98,136.09,4354120.00,0.00,0.00
22-03-2005,135.94,136.15,134.56,134.89,2684432.00,0.00,0.00
23-03-2005,134.55,135.30,132.06,132.80,3439416.00,0.00,0.00
24-03-2005,133.62,134.37,128.73,129.35,5954576.00,0.00,0.00
28-03-2005,129.97,131.64,129.32,130.11,3699728.00,0.00,0.00
29-03-2005,130.35,130.63,127.28,128.10,3053400.00,0.00,0.00
30-03-2005,128.11,130.82,127.08,129.93,4115256.00,0.00,0.00
31-03-2005,131.24,135.03,130.56,133.81,6914640.00,0.00,0.00
01-04-2005,133.90,136.14,132.12,135.58,5562672.00,0.00,0.00
04-04-2005,135.67,136.12,132.99,133.41,5257360.00,0.00,0.00
05-04-2005,133.52,134.79,132.32,133.19,3367832.00,0.00,0.00
06-04-2005,133.34,135.30,133.34,134.68,1953408.00,0.00,0.00
07-04-2005,134.65,135.49,132.87,133.17,2483216.00,0.00,0.00
08-04-2005,133.68,134.08,129.89,130.21,4052280.00,0.00,0.00
11-04-2005,130.54,130.82,127.09,127.41,2822992.00,0.00,0.00
12-04-2005,130.72,130.72,127.54,129.13,4112696.00,0.00,0.00
13-04-2005,130.25,131.47,129.47,130.96,4638600.00,0.00,0.00
15-04-2005,130.35,130.35,122.87,123.25,9862480.00,0.00,0.00
18-04-2005,121.47,126.02,120.63,123.21,6024304.00,0.00,0.00
19-04-2005,124.27,126.04,110.08,112.94,27235152.00,0.00,0.00
20-04-2005,112.13,112.13,102.16,104.30,47498256.00,0.00,0.00
21-04-2005,105.12,107.27,103.72,106.75,13252336.00,0.00,0.00
22-04-2005,108.39,109.48,106.55,109.02,12958672.00,0.00,0.00
25-04-2005,108.84,109.13,107.27,108.11,6880584.00,0.00,0.00
26-04-2005,108.11,108.74,105.97,106.21,5539000.00,0.00,0.00
27-04-2005,106.62,106.62,103.81,104.25,6537368.00,0.00,0.00
28-04-2005,104.19,105.59,102.52,104.17,8728872.00,0.00,0.00
29-04-2005,105.47,106.96,104.38,105.69,11065704.00,0.00,0.00
02-05-2005,107.46,110.07,104.47,105.48,5129600.00,0.00,0.00
03-05-2005,105.59,106.05,103.28,103.59,5503048.00,0.00,0.00
04-05-2005,103.39,105.07,103.39,104.73,4792144.00,0.00,0.00
05-05-2005,107.45,107.46,105.17,106.23,6495064.00,0.00,0.00
06-05-2005,106.52,109.48,105.79,109.09,8188664.00,0.00,0.00
09-05-2005,109.32,110.47,108.97,109.82,4739040.00,0.00,0.00
10-05-2005,110.07,110.07,107.11,107.69,7075952.00,0.00,0.00
11-05-2005,107.27,107.70,106.33,107.37,3213288.00,0.00,0.00
12-05-2005,108.30,108.55,106.82,107.15,3608944.00,0.00,0.00
13-05-2005,107.36,107.55,106.54,107.32,2388752.00,0.00,0.00
16-05-2005,106.99,108.29,106.73,107.86,5775200.00,0.00,0.00
17-05-2005,108.49,108.83,106.93,107.51,4666576.00,0.00,0.00
18-05-2005,107.83,107.83,104.93,106.77,4588224.00,0.00,0.00
19-05-2005,107.78,109.51,107.75,108.62,3659448.00,0.00,0.00
20-05-2005,108.86,109.76,107.19,109.29,3265616.00,0.00,0.00
23-05-2005,109.32,115.39,109.32,114.35,10362016.00,0.00,0.00
24-05-2005,116.30,116.30,112.62,115.38,6128856.00,0.00,0.00
25-05-2005,114.90,118.61,113.53,117.79,7894472.00,0.00,0.00
26-05-2005,117.55,121.10,116.91,120.54,9782096.00,0.00,0.00
27-05-2005,119.88,121.38,117.29,118.59,7363480.00,0.00,0.00
30-05-2005,118.59,124.56,118.11,123.26,17893184.00,0.00,0.00
31-05-2005,123.34,125.48,121.99,124.67,10365568.00,0.00,0.00
01-06-2005,124.27,124.27,121.24,121.89,7530088.00,0.00,0.00
02-06-2005,122.22,122.31,118.21,118.53,11076624.00,0.00,0.00
03-06-2005,118.53,121.16,117.83,120.83,6548528.00,0.00,0.00
06-06-2005,121.00,121.63,118.70,119.64,5792512.00,0.00,0.00
07-06-2005,120.42,120.42,118.58,119.38,3698192.00,0.00,0.00
08-06-2005,119.60,121.10,119.24,120.73,4832512.00,0.00,0.00
09-06-2005,120.91,121.38,118.80,119.35,3598336.00,0.00,0.00
10-06-2005,119.60,121.47,117.84,118.31,6642624.00,0.00,0.00
13-06-2005,119.14,119.88,117.75,118.82,2590032.00,0.00,0.00
14-06-2005,119.32,119.59,117.75,118.30,3452384.00,0.00,0.00
15-06-2005,118.65,119.41,118.32,118.87,2791072.00,0.00,0.00
16-06-2005,119.40,120.34,118.19,119.39,4593552.00,0.00,0.00
17-06-2005,119.85,120.21,118.02,118.45,3067992.00,0.00,0.00
20-06-2005,119.14,121.65,118.70,121.09,6412672.00,0.00,0.00
21-06-2005,121.47,122.63,119.91,121.95,10463544.00,0.00,0.00
22-06-2005,122.31,125.12,122.31,124.59,11537376.00,0.00,0.00
23-06-2005,124.27,125.00,121.94,122.16,3676944.00,0.00,0.00
24-06-2005,121.47,125.05,121.00,123.88,6021320.00,0.00,0.00
27-06-2005,123.31,124.55,122.22,123.01,3548128.00,0.00,0.00
28-06-2005,123.15,124.09,122.79,123.67,5776112.00,0.00,0.00
29-06-2005,123.81,126.89,123.54,124.51,6446640.00,0.00,0.00
30-06-2005,125.10,127.54,125.10,126.90,7189000.00,0.00,0.00
01-07-2005,126.14,126.77,125.24,126.37,4820568.00,0.00,0.00
04-07-2005,126.97,128.19,124.37,126.99,3951648.00,0.00,0.00
05-07-2005,127.99,127.99,122.65,123.36,5187376.00,0.00,0.00
06-07-2005,124.37,124.99,123.45,124.10,3057216.00,0.63,0.00
07-07-2005,124.10,125.68,122.24,122.84,3488888.00,0.00,0.00
08-07-2005,122.93,124.69,121.33,122.97,6088000.00,0.00,0.00
11-07-2005,122.97,124.75,122.97,124.38,3791264.00,0.00,0.00
12-07-2005,123.68,123.90,119.33,120.61,6150600.00,0.00,0.00
13-07-2005,120.53,121.93,118.84,119.19,6469840.00,0.00,0.00
14-07-2005,119.93,120.78,114.09,114.90,8860408.00,0.00,0.00
15-07-2005,115.46,118.36,113.97,117.10,9341720.00,0.00,0.00
18-07-2005,117.43,138.72,117.43,124.02,14475608.00,0.00,0.00
19-07-2005,126.47,127.37,118.18,123.73,4677744.00,0.00,0.00
20-07-2005,125.22,125.22,122.42,122.71,3494304.00,0.00,0.00
21-07-2005,123.90,123.90,120.06,121.02,4198984.00,0.00,0.00
22-07-2005,120.53,121.73,119.16,121.37,5179296.00,0.00,0.00
25-07-2005,121.61,122.15,119.61,120.47,5433024.00,0.00,0.00
26-07-2005,120.61,121.18,118.18,118.67,5229680.00,0.00,0.00
27-07-2005,118.65,120.81,118.65,120.48,2597408.00,0.00,0.00
28-07-2005,240.96,240.96,240.96,240.96,0.00,0.00,0.00
29-07-2005,119.59,121.00,118.37,119.01,8358552.00,0.00,0.00
01-08-2005,118.84,119.59,116.55,117.45,5430792.00,0.00,0.00
02-08-2005,121.18,121.75,117.99,121.02,4821520.00,0.00,0.00
03-08-2005,121.70,122.63,120.34,122.00,7274320.00,0.00,0.00
04-08-2005,122.40,123.79,120.81,121.49,6346936.00,0.00,0.00
05-08-2005,121.93,122.68,119.79,120.56,3162848.00,0.00,0.00
08-08-2005,121.00,121.00,118.86,120.34,4109360.00,0.00,0.00
09-08-2005,119.59,120.71,118.56,120.47,4743752.00,0.00,0.00
10-08-2005,120.59,123.50,120.59,123.16,6958080.00,0.00,0.00
11-08-2005,123.50,124.65,122.55,123.14,3645312.00,0.00,0.00
12-08-2005,124.60,124.60,119.64,120.33,3821832.00,0.00,0.00
16-08-2005,121.00,121.00,118.65,119.03,3653408.00,0.00,0.00
17-08-2005,120.06,122.12,118.30,121.85,5637488.00,0.00,0.00
18-08-2005,122.87,124.57,122.71,123.50,7813656.00,0.38,0.00
19-08-2005,123.63,125.22,123.26,124.60,4966272.00,0.00,0.00
22-08-2005,124.57,126.77,117.04,123.89,4492016.00,0.00,0.00
23-08-2005,124.75,125.10,123.44,123.73,4686416.00,0.00,0.00
24-08-2005,123.73,123.91,120.71,121.81,4036760.00,0.00,0.00
25-08-2005,122.69,125.04,122.22,124.44,6341224.00,0.00,0.00
26-08-2005,124.89,128.80,124.57,128.30,8198664.00,0.00,0.00
29-08-2005,128.80,129.55,125.04,127.42,4081336.00,0.00,0.00
30-08-2005,127.45,130.77,127.45,130.15,5807592.00,0.00,0.00
31-08-2005,129.81,133.06,129.74,132.07,7408896.00,0.00,0.00
01-09-2005,132.54,134.81,132.46,133.90,7600184.00,0.00,0.00
02-09-2005,134.44,135.38,133.03,134.17,4920864.00,0.00,0.00
05-09-2005,135.38,137.91,132.21,132.58,7254784.00,0.00,0.00
06-09-2005,133.03,133.49,130.49,131.47,5023440.00,0.00,0.00
08-09-2005,131.62,133.03,131.17,132.19,2878192.00,0.00,0.00
09-09-2005,127.01,132.93,127.01,130.86,3741776.00,0.00,0.00
12-09-2005,134.34,153.99,132.23,134.46,6631072.00,0.00,0.00
13-09-2005,134.53,134.53,132.61,133.72,2244984.00,0.00,0.00
14-09-2005,133.50,134.15,130.39,131.63,3890080.00,0.00,0.00
15-09-2005,131.80,136.76,131.80,136.31,11040736.00,0.00,0.00
16-09-2005,136.76,138.92,135.02,137.03,5480184.00,0.00,0.00
19-09-2005,138.92,139.14,135.66,136.71,2877448.00,0.00,0.00
20-09-2005,136.79,139.14,133.50,138.24,6293424.00,0.00,0.00
21-09-2005,138.57,138.76,131.62,136.66,6215320.00,0.00,0.00
22-09-2005,138.76,139.80,131.33,131.75,6482408.00,0.00,0.00
23-09-2005,131.65,134.42,131.65,132.79,3815824.00,0.00,0.00
26-09-2005,133.50,138.48,133.12,137.81,2290048.00,0.00,0.00
27-09-2005,138.67,139.23,135.97,137.47,6404008.00,0.00,0.00
28-09-2005,137.63,138.66,136.04,138.15,5900064.00,0.00,0.00
29-09-2005,139.14,140.49,137.73,138.47,8421888.00,0.00,0.00
30-09-2005,139.14,140.25,137.66,139.36,4982976.00,0.00,0.00
03-10-2005,136.82,141.48,136.82,140.82,4472520.00,0.00,0.00
04-10-2005,141.00,141.21,139.45,140.06,6350472.00,0.00,0.00
05-10-2005,139.51,139.98,137.73,138.20,6577720.00,0.00,0.00
06-10-2005,137.73,137.73,133.23,133.93,8233792.00,0.00,0.00
07-10-2005,133.97,136.69,133.05,135.83,6206624.00,0.00,0.00
10-10-2005,136.30,138.67,135.69,136.18,5371728.00,0.00,0.00
11-10-2005,137.26,138.65,133.68,137.99,11565120.00,0.00,0.00
13-10-2005,138.20,139.61,134.47,135.50,13605792.00,0.00,0.00
14-10-2005,136.32,136.51,133.03,133.88,5226192.00,0.00,0.00
17-10-2005,134.44,135.57,133.86,134.83,4388816.00,0.00,0.00
18-10-2005,135.85,138.00,134.82,135.75,10941600.00,0.38,0.00
19-10-2005,137.54,137.54,129.27,132.04,10058832.00,0.00,0.00
20-10-2005,133.31,135.19,131.05,133.43,6352952.00,0.00,0.00
21-10-2005,134.62,135.36,132.74,134.55,5923416.00,0.00,0.00
24-10-2005,134.93,136.04,131.99,132.60,3149632.00,0.00,0.00
25-10-2005,133.62,136.70,132.69,135.66,5420312.00,0.00,0.00
26-10-2005,135.66,136.13,133.69,133.99,4142808.00,0.00,0.00
27-10-2005,134.06,134.62,130.95,132.01,6771944.00,0.00,0.00
28-10-2005,132.74,132.74,127.65,128.33,4501496.00,0.00,0.00
31-10-2005,128.60,132.65,128.16,132.01,2851968.00,0.00,0.00
02-11-2005,132.01,135.28,130.80,134.62,2852888.00,0.00,0.00
04-11-2005,134.62,134.62,134.62,134.62,0.00,0.00,0.00
07-11-2005,132.65,138.27,132.65,137.99,4188480.00,0.00,0.00
08-11-2005,138.86,139.83,138.52,139.15,5782184.00,0.00,0.00
09-11-2005,139.15,139.72,136.63,137.24,5000792.00,0.00,0.00
10-11-2005,137.26,139.14,137.26,138.46,3095696.00,0.00,0.00
11-11-2005,138.02,140.18,138.02,139.68,5919888.00,0.00,0.00
14-11-2005,140.37,142.69,140.37,142.28,8040360.00,0.00,0.00
16-11-2005,142.37,142.91,141.53,142.42,6742576.00,0.00,0.00
17-11-2005,141.31,143.01,140.60,142.03,4878464.00,0.00,0.00
18-11-2005,142.44,144.23,142.44,143.85,8707720.00,0.00,0.00
21-11-2005,144.08,144.96,141.88,143.07,6597336.00,0.00,0.00
22-11-2005,142.63,143.65,140.18,141.30,4751000.00,0.00,0.00
23-11-2005,141.31,143.39,141.22,142.88,6054776.00,0.00,0.00
24-11-2005,142.82,144.44,142.82,143.60,4544088.00,0.00,0.00
25-11-2005,143.60,145.08,142.29,144.49,3344264.00,0.00,0.00
28-11-2005,144.97,146.02,144.70,145.80,2535248.00,0.00,0.00
29-11-2005,145.53,146.02,143.25,145.59,3303424.00,0.00,0.00
30-11-2005,144.33,146.26,142.73,143.30,4023376.00,0.00,0.00
01-12-2005,143.20,146.46,143.08,146.03,4161968.00,0.00,0.00
02-12-2005,146.46,148.32,145.18,146.02,4784360.00,0.00,0.00
05-12-2005,146.21,146.41,143.79,144.27,1913080.00,0.00,0.00
06-12-2005,144.61,147.91,143.79,146.40,3233064.00,0.00,0.00
07-12-2005,147.15,150.73,146.99,150.32,5618952.00,0.00,0.00
08-12-2005,150.26,153.06,150.00,152.29,9585192.00,0.00,0.00
09-12-2005,152.43,159.65,151.80,158.53,6194224.00,0.00,0.00
12-12-2005,155.48,160.63,154.69,155.46,6191488.00,0.00,0.00
13-12-2005,155.63,158.08,154.97,157.10,6027072.00,0.00,0.00
14-12-2005,156.39,160.16,154.50,158.64,4819208.00,0.00,0.00
15-12-2005,159.20,160.01,157.18,158.53,4249016.00,0.00,0.00
16-12-2005,159.21,162.60,158.55,161.51,7907432.00,0.00,0.00
19-12-2005,162.60,165.15,161.76,163.41,4701168.00,0.00,0.00
20-12-2005,164.87,164.87,158.93,159.54,4628568.00,0.00,0.00
21-12-2005,160.63,161.53,157.42,158.85,3282432.00,0.00,0.00
22-12-2005,159.21,160.13,158.17,158.71,2519208.00,0.00,0.00
23-12-2005,158.93,160.63,156.86,157.49,2455032.00,0.00,0.00
26-12-2005,157.71,157.71,156.03,156.66,1625280.00,0.00,0.00
27-12-2005,156.65,160.44,154.79,159.98,1565208.00,0.00,0.00
28-12-2005,159.68,161.10,157.96,158.80,2582056.00,0.00,0.00
29-12-2005,159.21,162.03,158.43,161.10,3461784.00,0.00,0.00
30-12-2005,158.27,162.03,158.27,160.42,2380248.00,0.00,0.00
02-01-2006,160.91,161.18,158.40,158.99,1653504.00,0.00,0.00
03-01-2006,158.77,163.92,158.46,163.28,3396936.00,0.00,0.00
04-01-2006,163.92,164.86,162.25,164.22,3545616.00,0.00,0.00
05-01-2006,164.39,164.49,162.22,163.20,1431824.00,0.00,0.00
06-01-2006,163.45,163.91,159.40,160.68,2965744.00,0.00,0.00
09-01-2006,161.11,162.98,158.37,159.11,3883272.00,0.00,0.00
10-01-2006,159.21,160.14,156.48,157.56,3972648.00,0.00,0.00
12-01-2006,155.73,159.12,152.15,157.68,13919696.00,0.00,0.00
13-01-2006,158.27,159.21,154.88,155.61,3608568.00,0.00,0.00
16-01-2006,155.54,155.54,150.98,151.56,4804912.00,0.00,0.00
17-01-2006,151.77,154.50,151.68,152.94,3753056.00,0.00,0.00
18-01-2006,152.73,153.26,151.21,152.86,3165120.00,0.38,0.00
19-01-2006,153.26,156.18,153.26,155.77,3574728.00,0.00,0.00
20-01-2006,156.20,157.61,154.32,155.17,3294240.00,0.00,0.00
23-01-2006,154.32,154.32,152.08,153.10,2280272.00,0.00,0.00
24-01-2006,154.32,155.64,153.88,155.03,1890064.00,0.00,0.00
25-01-2006,155.64,156.67,155.12,155.85,6365736.00,0.00,0.00
27-01-2006,158.56,158.56,155.79,156.60,3003816.00,0.00,0.00
30-01-2006,157.19,158.53,155.93,156.57,1383144.00,0.00,0.00
31-01-2006,158.53,158.53,155.96,157.66,1503160.00,0.00,0.00
01-02-2006,156.30,158.38,155.77,157.30,3896696.00,0.00,0.00
02-02-2006,157.62,158.19,153.81,154.49,3135736.00,0.00,0.00
03-02-2006,154.78,155.52,152.18,153.92,4357520.00,0.00,0.00
06-02-2006,153.84,158.85,153.50,158.48,2894976.00,0.00,0.00
07-02-2006,158.56,159.84,155.19,158.01,7002784.00,0.00,0.00
08-02-2006,157.24,157.82,155.96,156.91,3332648.00,0.00,0.00
10-02-2006,157.64,158.38,155.27,157.58,2728200.00,0.00,0.00
13-02-2006,157.58,157.62,155.54,155.83,2020544.00,0.00,0.00
14-02-2006,157.62,157.62,152.33,152.76,6962064.00,0.00,0.00
15-02-2006,155.53,155.53,151.49,152.84,4209320.00,0.00,0.00
16-02-2006,153.37,154.77,152.15,153.77,5284488.00,0.00,0.00
17-02-2006,155.73,156.34,152.90,153.37,2923448.00,0.00,0.00
20-02-2006,154.69,156.20,153.60,155.72,2643608.00,0.00,0.00
21-02-2006,156.20,157.71,155.84,157.24,2301240.00,0.00,0.00
22-02-2006,157.62,157.62,155.86,156.85,1156592.00,0.00,0.00
23-02-2006,156.68,159.50,156.68,157.67,4141584.00,0.00,0.00
24-02-2006,157.64,158.56,156.33,157.63,1097336.00,0.00,0.00
27-02-2006,157.34,159.98,157.28,159.54,2521112.00,0.00,0.00
28-02-2006,159.98,160.83,157.62,160.53,2821744.00,0.00,0.00
01-03-2006,160.45,164.74,159.25,164.25,4506152.00,0.00,0.00
02-03-2006,164.74,165.55,162.37,164.40,3277696.00,0.00,0.00
03-03-2006,164.42,164.42,160.20,161.00,2124440.00,0.00,0.00
06-03-2006,161.96,165.45,161.40,164.63,3631584.00,0.00,0.00
07-03-2006,164.24,165.17,162.34,162.78,1985168.00,0.00,0.00
08-03-2006,163.47,164.23,160.92,162.58,3813488.00,0.00,0.00
09-03-2006,162.34,163.09,159.51,162.80,4662712.00,0.00,0.00
10-03-2006,159.70,167.53,159.51,166.46,6434944.00,0.00,0.00
13-03-2006,167.42,174.38,167.42,172.59,7178552.00,0.00,0.00
14-03-2006,172.24,172.50,169.05,170.19,3477456.00,0.00,0.00
16-03-2006,171.49,173.66,170.48,173.23,4600064.00,0.00,0.00
17-03-2006,173.67,177.49,173.67,175.65,5932240.00,0.00,0.00
20-03-2006,176.87,180.74,176.07,180.08,7012872.00,0.00,0.00
21-03-2006,180.08,182.63,179.20,180.76,5301384.00,0.00,0.00
22-03-2006,181.22,181.22,177.55,178.70,5121168.00,0.00,0.00
23-03-2006,179.33,181.12,176.33,176.89,2644488.00,0.00,0.00
24-03-2006,178.10,179.80,176.41,178.52,2917384.00,0.00,0.00
27-03-2006,178.86,180.27,177.97,178.48,2928432.00,0.00,0.00
28-03-2006,179.33,180.37,177.53,178.16,3751272.00,0.00,0.00
29-03-2006,177.35,179.60,176.21,179.15,4284296.00,0.00,0.00
30-03-2006,179.60,189.71,179.60,185.76,5784168.00,0.00,0.00
31-03-2006,184.79,184.79,180.27,180.79,2920168.00,0.00,0.00
03-04-2006,181.88,184.61,181.22,184.12,3105672.00,0.00,0.00
04-04-2006,184.09,184.99,183.11,183.91,2971608.00,0.00,0.00
05-04-2006,184.06,185.48,181.22,182.35,2776928.00,0.00,0.00
07-04-2006,183.86,188.48,176.97,178.31,7385560.00,0.00,0.00
10-04-2006,179.33,181.21,177.44,178.77,7034440.00,0.00,0.00
12-04-2006,179.16,179.33,166.40,168.08,13157376.00,0.00,0.00
13-04-2006,170.36,172.69,167.06,169.62,8601672.00,0.00,0.00
17-04-2006,172.25,180.37,171.33,179.95,9688752.00,0.00,0.00
18-04-2006,186.69,197.07,186.69,189.66,14778488.00,0.00,0.00
19-04-2006,191.50,193.49,188.58,189.97,9803312.00,0.00,0.00
20-04-2006,190.64,191.12,186.41,187.81,6296944.00,0.00,0.00
21-04-2006,188.77,191.59,185.46,188.68,4973000.00,0.00,0.00
24-04-2006,188.58,188.73,185.46,186.81,5234808.00,0.00,0.00
25-04-2006,186.87,186.87,179.23,181.87,5702208.00,0.00,0.00
26-04-2006,181.97,184.61,180.27,183.33,7071136.00,0.00,0.00
27-04-2006,183.33,189.05,182.16,183.66,7164848.00,0.00,0.00
28-04-2006,179.99,187.92,172.76,186.70,5292360.00,0.00,0.00
02-05-2006,187.26,191.07,186.88,190.01,6239280.00,0.00,0.00
03-05-2006,191.03,192.53,190.19,191.75,3148160.00,0.00,0.00
04-05-2006,191.41,194.23,190.78,192.89,3929824.00,0.00,0.00
05-05-2006,193.96,193.96,188.29,189.40,2710520.00,0.00,0.00
08-05-2006,190.75,197.45,189.71,190.60,1484712.00,0.00,0.00
09-05-2006,191.79,192.96,189.24,191.11,1800392.00,0.00,0.00
10-05-2006,192.96,193.20,188.98,190.81,1978192.00,0.00,0.00
11-05-2006,191.53,191.53,189.28,190.53,1964024.00,0.00,0.00
12-05-2006,189.80,191.11,185.96,188.40,2777136.00,0.00,0.00
15-05-2006,186.88,188.86,181.22,185.08,4034504.00,0.00,0.00
16-05-2006,184.99,188.29,181.20,186.38,2671568.00,0.00,0.00
17-05-2006,188.29,190.65,187.82,190.33,1343368.00,0.00,0.00
18-05-2006,187.82,188.76,179.33,181.75,4542360.00,0.00,0.00
19-05-2006,184.05,184.97,174.75,178.61,4868216.00,0.00,0.00
22-05-2006,181.22,181.22,164.60,168.05,4699416.00,0.00,0.00
23-05-2006,169.89,176.87,160.55,172.74,5388136.00,0.00,0.00
24-05-2006,176.50,177.44,166.11,169.01,5705568.00,0.00,0.00
25-05-2006,168.00,179.18,164.70,177.15,5839048.00,0.00,0.00
26-05-2006,178.38,179.33,173.76,176.15,2208184.00,0.00,0.00
29-05-2006,176.02,176.02,173.69,174.66,2802688.00,0.00,0.00
30-05-2006,176.02,178.87,173.19,175.59,4516056.00,0.00,0.00
31-05-2006,173.77,173.77,163.28,168.28,5769856.00,0.00,0.00
01-06-2006,172.25,172.25,159.51,161.33,5942760.00,0.00,0.00
02-06-2006,161.86,169.89,159.32,169.32,4213560.00,0.00,0.00
05-06-2006,169.32,170.31,165.57,166.83,3211680.00,0.00,0.00
06-06-2006,164.68,168.74,159.51,165.07,2971136.00,0.00,0.00
07-06-2006,169.89,169.89,159.82,160.83,5410536.00,0.00,0.00
08-06-2006,162.81,162.81,152.07,155.53,5360992.00,0.00,0.00
09-06-2006,158.04,159.70,153.37,157.73,4061912.00,0.00,0.00
12-06-2006,160.36,160.36,153.00,154.67,3591904.00,0.00,0.00
13-06-2006,153.00,153.79,147.33,148.22,2736984.00,0.00,0.00
14-06-2006,147.42,153.37,136.97,140.03,12786016.00,0.00,0.00
15-06-2006,149.69,149.69,141.67,146.35,5967360.00,0.00,0.00
16-06-2006,150.13,162.34,149.60,159.50,8390168.00,0.56,0.00
19-06-2006,159.03,159.50,154.89,157.92,4294088.00,0.00,0.00
20-06-2006,159.78,159.78,151.45,152.15,3687920.00,0.00,0.00
21-06-2006,153.35,155.90,150.98,155.36,5963496.00,0.00,0.00
22-06-2006,156.19,159.97,156.19,158.72,3668104.00,0.00,0.00
23-06-2006,156.19,160.92,153.82,160.43,3304720.00,0.00,0.00
26-06-2006,162.81,162.81,153.16,154.62,6575056.00,0.00,0.00
27-06-2006,156.94,156.94,151.45,155.67,5002632.00,0.00,0.00
28-06-2006,153.35,162.11,152.02,160.79,4785400.00,0.00,0.00
29-06-2006,161.87,162.81,158.08,159.10,6318576.00,0.00,0.00
30-06-2006,164.23,167.26,161.45,164.59,5449760.00,0.00,0.00
03-07-2006,164.89,171.09,163.99,170.40,4285520.00,0.00,0.00
04-07-2006,171.43,173.32,170.86,171.81,3584768.00,0.00,0.00
05-07-2006,171.99,176.25,170.38,174.42,4245072.00,0.00,0.00
06-07-2006,173.03,173.41,169.64,170.79,2310920.00,0.00,0.00
07-07-2006,172.25,173.39,164.70,165.34,2928672.00,0.00,0.00
10-07-2006,164.70,172.05,164.70,170.23,3859312.00,0.00,0.00
11-07-2006,170.38,171.80,166.90,167.54,3618984.00,0.00,0.00
12-07-2006,168.49,180.70,168.49,178.93,9521616.00,0.00,0.00
13-07-2006,179.09,179.73,175.14,176.76,5383576.00,0.00,0.00
14-07-2006,174.17,179.47,172.76,177.42,4949808.00,0.00,0.00
17-07-2006,178.41,181.18,175.21,175.97,8996832.00,0.00,0.00
18-07-2006,176.06,184.58,171.85,173.65,11043936.00,0.00,0.00
19-07-2006,178.15,179.38,165.23,166.37,14046384.00,0.00,0.00
20-07-2006,168.10,172.28,167.54,170.97,6312720.00,0.00,0.00
21-07-2006,170.20,170.84,165.90,167.31,4391664.00,0.00,0.00
24-07-2006,169.91,173.41,164.23,172.09,6825088.00,0.00,0.00
25-07-2006,174.17,175.59,172.76,174.86,4636600.00,0.00,0.00
26-07-2006,175.87,179.38,173.46,178.79,5908720.00,0.00,0.00
27-07-2006,179.38,181.74,177.53,179.82,7399848.00,0.00,0.00
28-07-2006,178.26,184.87,175.20,176.05,3019608.00,0.38,2.00
31-07-2006,177.29,182.98,176.34,177.51,1724700.00,0.00,0.00
01-08-2006,163.64,178.19,163.64,176.72,1762508.00,0.00,0.00
02-08-2006,175.39,178.71,174.45,178.28,1784732.00,0.00,0.00
03-08-2006,178.71,180.51,177.69,179.13,3010272.00,0.00,0.00
04-08-2006,182.03,182.75,178.81,179.86,2674200.00,0.00,0.00
07-08-2006,180.32,180.51,176.53,177.50,1719964.00,0.00,0.00
08-08-2006,178.24,181.65,177.29,181.04,1178400.00,0.00,0.00
09-08-2006,180.13,184.88,178.90,183.19,2052120.00,0.00,0.00
10-08-2006,182.22,184.87,182.03,183.12,2279124.00,0.00,0.00
11-08-2006,183.91,184.66,181.46,183.47,1893972.00,0.00,0.00
14-08-2006,184.64,184.88,181.84,182.91,1721428.00,0.00,0.00
16-08-2006,185.63,186.68,183.55,184.34,3804268.00,0.00,0.00
17-08-2006,184.88,186.39,181.65,182.06,2497168.00,0.00,0.00
18-08-2006,182.98,184.40,182.03,183.87,1803640.00,0.00,0.00
21-08-2006,185.06,185.06,181.46,183.79,2414088.00,0.00,0.00
22-08-2006,184.31,186.39,183.93,184.95,2178096.00,0.00,0.00
23-08-2006,185.06,185.59,182.05,182.62,2497736.00,0.00,0.00
24-08-2006,183.93,184.86,180.75,184.00,2369852.00,0.00,0.00
25-08-2006,184.12,185.24,183.48,184.76,2611752.00,0.00,0.00
28-08-2006,184.88,186.83,183.60,186.03,2300316.00,0.00,0.00
29-08-2006,186.77,188.10,186.39,187.74,2679596.00,0.00,0.00
30-08-2006,187.93,188.67,186.02,186.54,2744772.00,0.00,0.00
31-08-2006,186.58,190.37,186.58,189.25,6076856.00,0.00,0.00
01-09-2006,188.86,189.81,187.93,189.47,1728728.00,0.00,0.00
04-09-2006,189.43,193.41,189.43,192.87,2010492.00,0.00,0.00
05-09-2006,193.98,195.30,189.81,190.72,3945288.00,0.00,0.00
